id,time,server,category,value,player_name,killer_name,boss_name,equipment_name,item_name,is_killed,crawl_time
8557215,2026-06-22 09:49:00,Super 3,SYSTEM,kacadicto vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kacadicto,,,,Set kích hoạt,0,2026-07-05 16:54:51
8557208,2026-06-22 09:48:48,Super 3,SYSTEM,cunsct9999 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cunsct9999,,,,Set kích hoạt,0,2026-07-05 16:54:51
8557191,2026-06-22 09:48:12,Super 3,SYSTEM,kamisp301 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kamisp301,,,,Set kích hoạt,0,2026-07-05 16:54:51
8556633,2026-06-22 09:29:46,Super 3,SYSTEM,babylady vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,babylady,,,,Set kích hoạt,0,2026-07-05 16:54:51
8556449,2026-06-22 09:24:58,Super 3,SYSTEM,traidatchua vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,traidatchua,,,,Set kích hoạt,0,2026-07-05 16:54:51
8556337,2026-06-22 09:21:33,Super 3,SYSTEM,thaivu04 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,thaivu04,,,,Set kích hoạt,0,2026-07-05 16:54:51
8556084,2026-06-22 09:10:58,Super 3,SYSTEM,napazeno vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,napazeno,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:51
8556046,2026-06-22 09:09:34,Super 3,SYSTEM,maths vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,maths,,,,Set kích hoạt,0,2026-07-05 16:54:51
8556008,2026-06-22 09:08:34,Super 3,SYSTEM,s3nappaking vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s3nappaking,,,,Set kích hoạt,0,2026-07-05 16:54:51
8555804,2026-06-22 09:02:09,Super 3,SYSTEM,emlakami vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emlakami,,,,Set kích hoạt,0,2026-07-05 16:54:51
8555792,2026-06-22 09:01:33,Super 3,SYSTEM,khongem vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,khongem,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:51
8555787,2026-06-22 09:01:21,Super 3,SYSTEM,vuaupvangg vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,vuaupvangg,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:54:52
8555702,2026-06-22 08:58:09,Super 3,SYSTEM,emdixevario vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdixevario,,,,Set kích hoạt,0,2026-07-05 16:54:52
8555511,2026-06-22 08:54:21,Super 3,SYSTEM,ilbigboomli vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,ilbigboomli,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:52
8555470,2026-06-22 08:52:56,Super 3,SYSTEM,iemcute vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iemcute,,,,Set kích hoạt,0,2026-07-05 16:54:52
8555437,2026-06-22 08:51:44,Super 3,SYSTEM,zhungthinhz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,zhungthinhz,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:52
8555411,2026-06-22 08:50:56,Super 3,SYSTEM,emthuynyc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emthuynyc,,,,Set kích hoạt,0,2026-07-05 16:54:52
8555357,2026-06-22 08:48:44,Super 3,SYSTEM,empereur vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,empereur,,,,Set kích hoạt,0,2026-07-05 16:54:52
8555260,2026-06-22 08:44:56,Super 3,SYSTEM,kakalotzip vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakalotzip,,,,Set kích hoạt,0,2026-07-05 16:54:52
8555256,2026-06-22 08:44:44,Super 3,SYSTEM,chansan vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,chansan,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:52
8555082,2026-06-22 08:38:55,Super 3,SYSTEM,superlbroly vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,superlbroly,,,,Set kích hoạt,0,2026-07-05 16:54:52
8555036,2026-06-22 08:36:31,Super 3,SYSTEM,traidatvua vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,traidatvua,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:52
8555012,2026-06-22 08:35:55,Super 3,SYSTEM,subaru888z vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,subaru888z,,,,Set kích hoạt,0,2026-07-05 16:54:52
8555003,2026-06-22 08:35:43,Super 3,SYSTEM,mikasakerman vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,mikasakerman,,,,Set kích hoạt,0,2026-07-05 16:54:52
8554988,2026-06-22 08:35:19,Super 3,SYSTEM,emdiboi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdiboi,,,,Set kích hoạt,0,2026-07-05 16:54:52
8554951,2026-06-22 08:34:07,Super 3,SYSTEM,nhandayy vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,nhandayy,,,,Set kích hoạt,0,2026-07-05 16:54:52
8554711,2026-06-22 08:26:07,Super 3,SYSTEM,memesuper3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,memesuper3,,,,Set kích hoạt,0,2026-07-05 16:54:52
8554458,2026-06-22 08:18:07,Super 3,SYSTEM,maths vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,maths,,,,Set kích hoạt,0,2026-07-05 16:54:52
8554434,2026-06-22 08:16:43,Super 3,SYSTEM,zntazi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,zntazi,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:52
8554336,2026-06-22 08:13:19,Super 3,SYSTEM,sunsuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sunsuper,,,,Set kích hoạt,0,2026-07-05 16:54:52
8554210,2026-06-22 08:09:31,Super 3,SYSTEM,phuonghuu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phuonghuu,,,,Set kích hoạt,0,2026-07-05 16:54:52
8554171,2026-06-22 08:08:06,Super 3,SYSTEM,traidatchua vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,traidatchua,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:53
8554088,2026-06-22 08:04:54,Super 3,SYSTEM,kaizenpro vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kaizenpro,,,,Set kích hoạt,0,2026-07-05 16:54:53
8554048,2026-06-22 08:03:30,Super 3,SYSTEM,xkiler vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,xkiler,,,,Set kích hoạt,0,2026-07-05 16:54:53
8553745,2026-06-22 07:53:41,Super 3,SYSTEM,iemcute vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iemcute,,,,Set kích hoạt,0,2026-07-05 16:54:53
8553608,2026-06-22 07:48:43,Super 3,SYSTEM,trade10x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,trade10x,,,,Set kích hoạt,0,2026-07-05 16:54:53
8553587,2026-06-22 07:48:07,Super 3,SYSTEM,dickka vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dickka,,,,Set kích hoạt,0,2026-07-05 16:54:53
8553548,2026-06-22 07:47:06,Super 3,SYSTEM,wwakn05 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,wwakn05,,,,Set kích hoạt,0,2026-07-05 16:54:53
8553490,2026-06-22 07:45:18,Super 3,SYSTEM,only10k vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,only10k,,,,Set kích hoạt,0,2026-07-05 16:54:53
8553466,2026-06-22 07:44:42,Super 3,SYSTEM,openaiq vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,openaiq,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:53
8553362,2026-06-22 07:42:18,Super 3,SYSTEM,luxori vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,luxori,,,,Set kích hoạt,0,2026-07-05 16:54:53
8553315,2026-06-22 07:40:42,Super 3,SYSTEM,kacadicto vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,kacadicto,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:53
8552906,2026-06-22 07:29:41,Super 3,SYSTEM,dragonligion vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dragonligion,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552874,2026-06-22 07:28:17,Super 3,SYSTEM,maths vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,maths,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552820,2026-06-22 07:26:16,Super 3,SYSTEM,bogiasp vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,bogiasp,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552811,2026-06-22 07:26:04,Super 3,SYSTEM,sieutdno1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,sieutdno1,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:53
8552785,2026-06-22 07:25:16,Super 3,SYSTEM,thaivu04 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,thaivu04,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552556,2026-06-22 07:19:18,Super 3,SYSTEM,top1stkameha vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,top1stkameha,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552509,2026-06-22 07:17:18,Super 3,SYSTEM,boyyvipzx vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,boyyvipzx,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552379,2026-06-22 07:14:05,Super 3,SYSTEM,jargebom vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,jargebom,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552178,2026-06-22 07:09:06,Super 3,SYSTEM,sexrasao vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sexrasao,,,,Set kích hoạt,0,2026-07-05 16:54:53
8552065,2026-06-22 07:05:53,Super 3,SYSTEM,naberius vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,naberius,,,,Set kích hoạt,0,2026-07-05 16:54:54
8552030,2026-06-22 07:04:29,Super 3,SYSTEM,kurokakarot vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kurokakarot,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551995,2026-06-22 07:03:28,Super 3,SYSTEM,taquytraidat vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,taquytraidat,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551968,2026-06-22 07:02:52,Super 3,SYSTEM,ilbigboomli vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ilbigboomli,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551881,2026-06-22 07:00:40,Super 3,SYSTEM,emdibay vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdibay,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551789,2026-06-22 06:58:04,Super 3,SYSTEM,thaidaito vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,thaidaito,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551778,2026-06-22 06:57:28,Super 3,SYSTEM,phongne005 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phongne005,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551198,2026-06-22 06:41:40,Super 3,SYSTEM,maths vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,maths,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551189,2026-06-22 06:41:28,Super 3,SYSTEM,comemywake vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,comemywake,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:54
8551079,2026-06-22 06:38:52,Super 3,SYSTEM,emdibwm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdibwm,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551073,2026-06-22 06:38:40,Super 3,SYSTEM,minkgoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,minkgoku,,,,Set kích hoạt,0,2026-07-05 16:54:54
8551019,2026-06-22 06:36:40,Super 3,SYSTEM,phannanhdzvn vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phannanhdzvn,,,,Set kích hoạt,0,2026-07-05 16:54:54
8550974,2026-06-22 06:35:16,Super 3,SYSTEM,trade10x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,trade10x,,,,Set kích hoạt,0,2026-07-05 16:54:54
8550715,2026-06-22 06:29:39,Super 3,SYSTEM,toandothi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,toandothi,,,,Set kích hoạt,0,2026-07-05 16:54:54
8550684,2026-06-22 06:28:39,Super 3,SYSTEM,kingplus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,kingplus,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:54
8550515,2026-06-22 06:22:38,Super 3,SYSTEM,gohanbi vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,gohanbi,,,,Set kích hoạt,0,2026-07-05 16:54:54
8550235,2026-06-22 06:14:28,Super 3,SYSTEM,eryk0nap vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,eryk0nap,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:54
8550205,2026-06-22 06:13:28,Super 3,SYSTEM,empereur vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,empereur,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:54
8550191,2026-06-22 06:13:04,Super 3,SYSTEM,gino1stdz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,gino1stdz,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:54
8550025,2026-06-22 06:09:27,Super 3,SYSTEM,mitu23 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,mitu23,,,,Set kích hoạt,0,2026-07-05 16:54:54
8550019,2026-06-22 06:09:03,Super 3,SYSTEM,khabuff2 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,khabuff2,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549986,2026-06-22 06:08:03,Super 3,SYSTEM,emdibwm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdibwm,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549955,2026-06-22 06:07:03,Super 3,SYSTEM,ilbigboomli vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ilbigboomli,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549933,2026-06-22 06:05:51,Super 3,SYSTEM,muadongnamay vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,muadongnamay,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549883,2026-06-22 06:03:39,Super 3,SYSTEM,emdixevario vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,emdixevario,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:55
8549833,2026-06-22 06:02:03,Super 3,SYSTEM,top1stkameha vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,top1stkameha,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549672,2026-06-22 05:59:38,Super 3,SYSTEM,mtuss vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,mtuss,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:55
8549578,2026-06-22 05:56:26,Super 3,SYSTEM,ilioili vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ilioili,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549566,2026-06-22 05:56:02,Super 3,SYSTEM,jargebom vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,jargebom,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549512,2026-06-22 05:53:50,Super 3,SYSTEM,xkiler vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,xkiler,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549367,2026-06-22 05:48:27,Super 3,SYSTEM,ominkokel vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,ominkokel,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:55
8549292,2026-06-22 05:45:39,Super 3,SYSTEM,zzkamejokoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zzkamejokoz,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549177,2026-06-22 05:41:15,Super 3,SYSTEM,emdikhach vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,emdikhach,,,,Set kích hoạt,0,2026-07-05 16:54:55
8549055,2026-06-22 05:37:50,Super 3,SYSTEM,accvipvailol vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,accvipvailol,,,,Set kích hoạt,0,2026-07-05 16:54:55
8548946,2026-06-22 05:33:26,Super 3,SYSTEM,suricaychay vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,suricaychay,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:54:55
8548932,2026-06-22 05:33:02,Super 3,SYSTEM,dangcapskh vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dangcapskh,,,,Set kích hoạt,0,2026-07-05 16:54:55
8548634,2026-06-22 05:22:39,Super 3,SYSTEM,khongem vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,khongem,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:55
8548615,2026-06-22 05:21:51,Super 3,SYSTEM,iemcute vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iemcute,,,,Set kích hoạt,0,2026-07-05 16:54:55
8548560,2026-06-22 05:18:51,Super 3,SYSTEM,gohomesp3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,gohomesp3,,,,Set kích hoạt,0,2026-07-05 16:54:55
8548343,2026-06-22 05:09:26,Super 3,SYSTEM,babylady vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,babylady,,,,Set kích hoạt,0,2026-07-05 16:54:55
8548302,2026-06-22 05:08:26,Super 3,SYSTEM,l3aokkr vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,l3aokkr,,,,Set kích hoạt,0,2026-07-05 16:54:55
8548127,2026-06-22 05:03:15,Super 3,SYSTEM,trumbom99 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,trumbom99,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:55
8547988,2026-06-22 04:59:15,Super 3,SYSTEM,cunsct vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cunsct,,,,Set kích hoạt,0,2026-07-05 16:54:55
8547856,2026-06-22 04:53:26,Super 3,SYSTEM,nnongnocnho vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,nnongnocnho,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:55
8547850,2026-06-22 04:53:14,Super 3,SYSTEM,coin88 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,coin88,,,,Set kích hoạt,0,2026-07-05 16:54:55
8547843,2026-06-22 04:53:02,Super 3,SYSTEM,babytwo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,babytwo,,,,Set kích hoạt,0,2026-07-05 16:54:55
8547730,2026-06-22 04:48:02,Super 3,SYSTEM,gohomesp3 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,gohomesp3,,,,Set kích hoạt,0,2026-07-05 16:54:55
8547722,2026-06-22 04:47:38,Super 3,SYSTEM,openaiq vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,openaiq,,,,Set kích hoạt,0,2026-07-05 16:54:55
8547610,2026-06-22 04:41:01,Super 3,SYSTEM,s3nappaking vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,s3nappaking,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:55
8547599,2026-06-22 04:40:23,Super 3,SYSTEM,jargebom vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,jargebom,,,,Set kích hoạt,0,2026-07-05 16:54:55
8547578,2026-06-22 04:39:11,Super 3,SYSTEM,suricaychay vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,suricaychay,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:54:56
8547540,2026-06-22 04:37:35,Super 3,SYSTEM,sexrasao vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,sexrasao,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:56
8547504,2026-06-22 04:35:46,Super 3,SYSTEM,dickka vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dickka,,,,Set kích hoạt,0,2026-07-05 16:54:56
8547460,2026-06-22 04:33:59,Super 3,SYSTEM,emthuynyc vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,emthuynyc,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-05 16:54:56
8547444,2026-06-22 04:33:10,Super 3,SYSTEM,thiedong05 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,thiedong05,,,,Set kích hoạt,0,2026-07-05 16:54:56
8547433,2026-06-22 04:32:46,Super 3,SYSTEM,khiconkute vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,khiconkute,,,,Set kích hoạt,0,2026-07-05 16:54:56
8547394,2026-06-22 04:30:58,Super 3,SYSTEM,wangokny06 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,wangokny06,,,,Set kích hoạt,0,2026-07-05 16:54:56
8547312,2026-06-22 04:27:46,Super 3,SYSTEM,superkidd vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,superkidd,,,,Set kích hoạt,0,2026-07-05 16:54:56
8547113,2026-06-22 04:19:09,Super 3,SYSTEM,phannanhdzvn vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phannanhdzvn,,,,Set kích hoạt,0,2026-07-05 16:54:56
8547106,2026-06-22 04:18:57,Super 3,SYSTEM,trumcadicm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,trumcadicm,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:56
8547080,2026-06-22 04:17:57,Super 3,SYSTEM,l3aokkr vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,l3aokkr,,,,Set kích hoạt,0,2026-07-05 16:54:57
8547060,2026-06-22 04:16:33,Super 3,SYSTEM,chimohari vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,chimohari,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546949,2026-06-22 04:09:18,Super 3,SYSTEM,iloveyoubaby vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,iloveyoubaby,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:57
8546946,2026-06-22 04:09:06,Super 3,SYSTEM,nnongnocnho vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,nnongnocnho,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546849,2026-06-22 03:59:31,Super 3,SYSTEM,kakalot205 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakalot205,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546838,2026-06-22 03:58:31,Super 3,SYSTEM,sexrasao vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sexrasao,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546806,2026-06-22 03:56:19,Super 3,SYSTEM,duusk vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,duusk,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546560,2026-06-22 03:24:39,Super 3,SYSTEM,tien0nap vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tien0nap,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546436,2026-06-22 03:18:51,Super 3,SYSTEM,ilioili vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,ilioili,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546388,2026-06-22 03:16:38,Super 3,SYSTEM,vuaupvangg vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuaupvangg,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546124,2026-06-22 03:07:15,Super 3,SYSTEM,nyraiu vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,nyraiu,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546027,2026-06-22 03:03:03,Super 3,SYSTEM,trumcadicm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,trumcadicm,,,,Set kích hoạt,0,2026-07-05 16:54:57
8546010,2026-06-22 03:01:38,Super 3,SYSTEM,iloveyoubaby vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,iloveyoubaby,,,,Set kích hoạt,0,2026-07-05 16:54:57
8545939,2026-06-22 02:57:50,Super 3,SYSTEM,s3nappaking vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s3nappaking,,,,Set kích hoạt,0,2026-07-05 16:54:57
8545802,2026-06-22 02:52:02,Super 3,SYSTEM,sjeunhj vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sjeunhj,,,,Set kích hoạt,0,2026-07-05 16:54:57
8545795,2026-06-22 02:51:50,Super 3,SYSTEM,21th3io vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,21th3io,,,,Set kích hoạt,0,2026-07-05 16:54:57
8545788,2026-06-22 02:51:38,Super 3,SYSTEM,sp3khongs0vo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,sp3khongs0vo,,,,Set kích hoạt Set Cađic M,0,2026-07-05 16:54:57
8545752,2026-06-22 02:50:25,Super 3,SYSTEM,cunsct9999 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cunsct9999,,,,Set kích hoạt,0,2026-07-05 16:54:57
8545702,2026-06-22 02:48:25,Super 3,SYSTEM,shadlow99 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,shadlow99,,,,Set kích hoạt,0,2026-07-05 16:54:57
8545659,2026-06-22 02:46:13,Super 3,SYSTEM,phongne005 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,phongne005,,,,Set kích hoạt,0,2026-07-05 16:54:57
8545438,2026-06-22 02:37:12,Super 3,SYSTEM,sharknamek vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,sharknamek,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-05 16:54:58
8545413,2026-06-22 02:36:24,Super 3,SYSTEM,habicofe vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,habicofe,,,,Set kích hoạt,0,2026-07-05 16:54:58
