id,time,server,category,value,player_name,killer_name,boss_name,equipment_name,item_name,is_killed,crawl_time
8414819,2026-06-19 01:22:53,Super 1,SYSTEM,sasuzanus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,sasuzanus,,,,Set kích hoạt,0,2026-07-03 00:38:42
8413849,2026-06-19 00:50:30,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:42
8413684,2026-06-19 00:44:53,Super 1,SYSTEM,kyber vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kyber,,,,Set kích hoạt,0,2026-07-03 00:38:42
8413256,2026-06-19 00:32:28,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,vuahp15,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:42
8412284,2026-06-19 00:04:29,Super 1,SYSTEM,plastic007 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,plastic007,,,,Set kích hoạt,0,2026-07-03 00:38:42
8412240,2026-06-19 00:03:05,Super 1,SYSTEM,troinang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,troinang,,,,Set kích hoạt,0,2026-07-03 00:38:42
8411333,2026-06-18 23:40:17,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:42
8409512,2026-06-18 22:51:28,Super 1,SYSTEM,kakapote vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakapote,,,,Set kích hoạt,0,2026-07-03 00:38:42
8408544,2026-06-18 22:23:04,Super 1,SYSTEM,[HT] hungxauzaj vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:42
8406052,2026-06-18 21:11:26,Super 1,SYSTEM,carotblack vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,carotblack,,,,Set kích hoạt,0,2026-07-03 00:38:42
8405239,2026-06-18 20:49:03,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:42
8404052,2026-06-18 20:14:51,Super 1,SYSTEM,naboo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,naboo,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:42
8403959,2026-06-18 20:12:27,Super 1,SYSTEM,[HT] wrongtimes vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:42
8402768,2026-06-18 19:41:38,Super 1,SYSTEM,redfinger vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,redfinger,,,,Set kích hoạt,0,2026-07-03 00:38:42
8402232,2026-06-18 19:26:15,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quyzanh234x,,,,Set kích hoạt,0,2026-07-03 00:38:42
8401144,2026-06-18 18:51:25,Super 1,SYSTEM,kakapote vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakapote,,,,Set kích hoạt,0,2026-07-03 00:38:42
8401048,2026-06-18 18:48:37,Super 1,SYSTEM,dathomir vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,dathomir,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:42
8400987,2026-06-18 18:46:13,Super 1,SYSTEM,neotokyo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,neotokyo,,,,Set kích hoạt,0,2026-07-03 00:38:42
8400964,2026-06-18 18:44:37,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,toilatewo,,,,Set kích hoạt,0,2026-07-03 00:38:42
8400398,2026-06-18 18:27:25,Super 1,SYSTEM,iilovethaoo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,iilovethaoo,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:42
8400326,2026-06-18 18:25:25,Super 1,SYSTEM,krays1kkr vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,krays1kkr,,,,Set kích hoạt,0,2026-07-03 00:38:42
8399651,2026-06-18 18:04:49,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:42
8399185,2026-06-18 17:50:26,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quyzanh234x,,,,Set kích hoạt,0,2026-07-03 00:38:42
8397919,2026-06-18 17:08:48,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:42
8397690,2026-06-18 17:01:01,Super 1,SYSTEM,naboo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,naboo,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:42
8397407,2026-06-18 16:53:24,Super 1,SYSTEM,krays1kkr vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,krays1kkr,,,,Set kích hoạt,0,2026-07-03 00:38:42
8397403,2026-06-18 16:53:12,Super 1,SYSTEM,lothal vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,lothal,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:42
8397395,2026-06-18 16:53:00,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:42
8397037,2026-06-18 16:42:47,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,toilatewo,,,,Set kích hoạt,0,2026-07-03 00:38:42
8395882,2026-06-18 16:02:59,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:43
8395510,2026-06-18 15:49:48,Super 1,SYSTEM,[HT] remizplays vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:43
8395290,2026-06-18 15:42:23,Super 1,SYSTEM,kakapote vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakapote,,,,Set kích hoạt,0,2026-07-03 00:38:43
8394413,2026-06-18 15:12:10,Super 1,SYSTEM,dukich1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dukich1,,,,Set kích hoạt,0,2026-07-03 00:38:43
8394382,2026-06-18 15:11:00,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,quyzanh234x,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:43
8394293,2026-06-18 15:08:36,Super 1,SYSTEM,tachikoma vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tachikoma,,,,Set kích hoạt,0,2026-07-03 00:38:43
8394094,2026-06-18 15:01:47,Super 1,SYSTEM,herokakarot vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,herokakarot,,,,Set kích hoạt,0,2026-07-03 00:38:43
8393948,2026-06-18 14:55:11,Super 1,SYSTEM,themyscira vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,themyscira,,,,Set kích hoạt,0,2026-07-03 00:38:43
8393819,2026-06-18 14:51:22,Super 1,SYSTEM,thaytuxn vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,thaytuxn,,,,Set kích hoạt,0,2026-07-03 00:38:43
8392903,2026-06-18 14:20:47,Super 1,SYSTEM,plastic007 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,plastic007,,,,Set kích hoạt,0,2026-07-03 00:38:43
8392381,2026-06-18 14:03:22,Super 1,SYSTEM,neotokyo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,neotokyo,,,,Set kích hoạt,0,2026-07-03 00:38:43
8392329,2026-06-18 14:01:34,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:43
8390942,2026-06-18 13:12:33,Super 1,SYSTEM,hungdzsuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hungdzsuper,,,,Set kích hoạt,0,2026-07-03 00:38:43
8390241,2026-06-18 12:50:09,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:43
8389425,2026-06-18 12:26:32,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:43
8388624,2026-06-18 12:03:56,Super 1,SYSTEM,dathomir vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dathomir,,,,Set kích hoạt,0,2026-07-03 00:38:43
8387851,2026-06-18 11:41:44,Super 1,SYSTEM,[HT] thuoclao36 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:43
8387832,2026-06-18 11:41:08,Super 1,SYSTEM,alderaan vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,alderaan,,,,Set kích hoạt,0,2026-07-03 00:38:43
8387391,2026-06-18 11:27:09,Super 1,SYSTEM,kakapote vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakapote,,,,Set kích hoạt,0,2026-07-03 00:38:43
8387037,2026-06-18 11:15:44,Super 1,SYSTEM,tunxinw vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tunxinw,,,,Set kích hoạt,0,2026-07-03 00:38:43
8386945,2026-06-18 11:13:19,Super 1,SYSTEM,hoanghme99 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoanghme99,,,,Set kích hoạt,0,2026-07-03 00:38:43
8386020,2026-06-18 10:44:51,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:43
8383048,2026-06-18 09:12:26,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:43
8381897,2026-06-18 08:36:37,Super 1,SYSTEM,hungdzsuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,hungdzsuper,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-03 00:38:43
8381422,2026-06-18 08:21:25,Super 1,SYSTEM,lothal vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,lothal,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:43
8381245,2026-06-18 08:16:13,Super 1,SYSTEM,onejust vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,onejust,,,,Set kích hoạt,0,2026-07-03 00:38:43
8380987,2026-06-18 08:06:14,Super 1,SYSTEM,dathomir vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,dathomir,,,,Set kích hoạt,0,2026-07-03 00:38:43
8380946,2026-06-18 08:05:14,Super 1,SYSTEM,neotokyo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,neotokyo,,,,Set kích hoạt,0,2026-07-03 00:38:43
8380850,2026-06-18 08:01:49,Super 1,SYSTEM,quyzanh234x vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,quyzanh234x,,,,Set kích hoạt,0,2026-07-03 00:38:43
8380618,2026-06-18 07:55:13,Super 1,SYSTEM,themyscira vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,themyscira,,,,Set kích hoạt,0,2026-07-03 00:38:43
8380050,2026-06-18 07:36:01,Super 1,SYSTEM,razorcrest vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,razorcrest,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:43
8379866,2026-06-18 07:29:24,Super 1,SYSTEM,tunxinw vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tunxinw,,,,Set kích hoạt,0,2026-07-03 00:38:43
8379383,2026-06-18 07:15:01,Super 1,SYSTEM,tortuga vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tortuga,,,,Set kích hoạt,0,2026-07-03 00:38:43
8379263,2026-06-18 07:11:49,Super 1,SYSTEM,chubodoi1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,chubodoi1,,,,Set kích hoạt,0,2026-07-03 00:38:43
8379158,2026-06-18 07:07:36,Super 1,SYSTEM,onlymeinhere vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,onlymeinhere,,,,Set kích hoạt,0,2026-07-03 00:38:43
8378919,2026-06-18 06:59:13,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:43
8378531,2026-06-18 06:44:36,Super 1,SYSTEM,tortuga vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tortuga,,,,Set kích hoạt,0,2026-07-03 00:38:43
8378182,2026-06-18 06:33:37,Super 1,SYSTEM,neotokyo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,neotokyo,,,,Set kích hoạt,0,2026-07-03 00:38:43
8378101,2026-06-18 06:31:37,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:43
8377954,2026-06-18 06:26:12,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,toilatewo,,,,Set kích hoạt,0,2026-07-03 00:38:43
8377909,2026-06-18 06:24:36,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,s1brolysuper,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:43
8377259,2026-06-18 06:02:48,Super 1,SYSTEM,hoanghme99 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,hoanghme99,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:43
8376990,2026-06-18 05:55:36,Super 1,SYSTEM,plastic007 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,plastic007,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:43
8376471,2026-06-18 05:34:48,Super 1,SYSTEM,razorcrest vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,razorcrest,,,,Set kích hoạt,0,2026-07-03 00:38:43
8376330,2026-06-18 05:28:11,Super 1,SYSTEM,itomori vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,itomori,,,,Set kích hoạt,0,2026-07-03 00:38:43
8376269,2026-06-18 05:25:37,Super 1,SYSTEM,tachikoma vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,tachikoma,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:43
8375652,2026-06-18 04:57:24,Super 1,SYSTEM,corvinus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,corvinus,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:43
8375286,2026-06-18 04:44:11,Super 1,SYSTEM,cbronappano1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,cbronappano1,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:43
8375223,2026-06-18 04:40:35,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:43
8374069,2026-06-18 03:24:57,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,toilatewo,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:43
8373141,2026-06-18 02:46:09,Super 1,SYSTEM,salazar vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,salazar,,,,Set kích hoạt,0,2026-07-03 00:38:44
8372478,2026-06-18 02:19:20,Super 1,SYSTEM,mrsuyy vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,mrsuyy,,,,Set kích hoạt,0,2026-07-03 00:38:44
8372408,2026-06-18 02:16:32,Super 1,SYSTEM,tunxinw vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tunxinw,,,,Set kích hoạt,0,2026-07-03 00:38:44
8372230,2026-06-18 02:11:22,Super 1,SYSTEM,salazar vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,salazar,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:44
8371897,2026-06-18 01:57:44,Super 1,SYSTEM,crimsonpeak vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,crimsonpeak,,,,Set kích hoạt,0,2026-07-03 00:38:44
8370863,2026-06-18 01:20:33,Super 1,SYSTEM,kyber vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,kyber,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:44
8370250,2026-06-18 01:01:09,Super 1,SYSTEM,satorugoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,satorugoku,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:44
8369932,2026-06-18 00:51:56,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:44
8369428,2026-06-18 00:33:56,Super 1,SYSTEM,crimsonpeak vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,crimsonpeak,,,,Set kích hoạt,0,2026-07-03 00:38:44
8369322,2026-06-18 00:30:44,Super 1,SYSTEM,zokinsp1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,zokinsp1,,,,Set kích hoạt,0,2026-07-03 00:38:44
8368311,2026-06-18 00:02:43,Super 1,SYSTEM,toilatewo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,toilatewo,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:44
8368259,2026-06-18 00:00:55,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:44
8368102,2026-06-17 23:57:19,Super 1,SYSTEM,hungdzsuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Nail chiến binh Namếc,hungdzsuper,,,,Set kích hoạt Set Nail chiến binh Namếc,0,2026-07-03 00:38:44
8366938,2026-06-17 23:27:54,Super 1,SYSTEM,redfinger vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,redfinger,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:44
8366889,2026-06-17 23:26:56,Super 1,SYSTEM,naboo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,naboo,,,,Set kích hoạt,0,2026-07-03 00:38:44
8366371,2026-06-17 23:12:31,Super 1,SYSTEM,themyscira vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,themyscira,,,,Set kích hoạt,0,2026-07-03 00:38:44
8366099,2026-06-17 23:07:18,Super 1,SYSTEM,gokushopeee vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,gokushopeee,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:44
8365974,2026-06-17 23:04:06,Super 1,SYSTEM,bachlien vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,bachlien,,,,Set kích hoạt,0,2026-07-03 00:38:44
8365840,2026-06-17 23:00:55,Super 1,SYSTEM,[HT] medium vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:44
8365123,2026-06-17 22:42:18,Super 1,SYSTEM,tieumeomeo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,tieumeomeo,,,,Set kích hoạt,0,2026-07-03 00:38:44
8365090,2026-06-17 22:41:42,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,11ztewoz,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:44
8364878,2026-06-17 22:37:19,Super 1,SYSTEM,kakapote vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakapote,,,,Set kích hoạt,0,2026-07-03 00:38:44
8363682,2026-06-17 22:05:42,Super 1,SYSTEM,lothal vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,lothal,,,,Set kích hoạt,0,2026-07-03 00:38:44
8362522,2026-06-17 21:34:29,Super 1,SYSTEM,satorugoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,satorugoku,,,,Set kích hoạt,0,2026-07-03 00:38:44
8362147,2026-06-17 21:24:18,Super 1,SYSTEM,chubodoi1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,chubodoi1,,,,Set kích hoạt,0,2026-07-03 00:38:44
8361980,2026-06-17 21:19:18,Super 1,SYSTEM,[HT] godzenobia vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:44
8361815,2026-06-17 21:13:17,Super 1,SYSTEM,naboo vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,naboo,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:44
8361390,2026-06-17 21:00:18,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:44
8360887,2026-06-17 20:45:53,Super 1,SYSTEM,satorugoku vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,satorugoku,,,,Set kích hoạt,0,2026-07-03 00:38:44
8360855,2026-06-17 20:45:05,Super 1,SYSTEM,kyber vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kyber,,,,Set kích hoạt,0,2026-07-03 00:38:44
8360844,2026-06-17 20:44:53,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:44
8360712,2026-06-17 20:41:54,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:44
8360477,2026-06-17 20:36:42,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,s1brolysuper,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:44
8359919,2026-06-17 20:19:06,Super 1,SYSTEM,lothal vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,lothal,,,,Set kích hoạt,0,2026-07-03 00:38:44
8359505,2026-06-17 20:07:17,Super 1,SYSTEM,corvinus vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Thần Vũ Trụ Kaio,corvinus,,,,Set kích hoạt Set Thần Vũ Trụ Kaio,0,2026-07-03 00:38:44
8358757,2026-06-17 19:48:41,Super 1,SYSTEM,kyber vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kyber,,,,Set kích hoạt,0,2026-07-03 00:38:44
8358631,2026-06-17 19:46:05,Super 1,SYSTEM,troinang vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,troinang,,,,Set kích hoạt,0,2026-07-03 00:38:44
8356060,2026-06-17 18:35:52,Super 1,SYSTEM,bachlien vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Set Cađic M,bachlien,,,,Set kích hoạt Set Cađic M,0,2026-07-03 00:38:44
8355232,2026-06-17 18:13:55,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:44
8354919,2026-06-17 18:05:18,Super 1,SYSTEM,[HT] oxiii vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:44
8354789,2026-06-17 18:00:29,Super 1,SYSTEM,vuahp15 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,vuahp15,,,,Set kích hoạt,0,2026-07-03 00:38:44
8353203,2026-06-17 17:15:41,Super 1,SYSTEM,goku0j0 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,goku0j0,,,,Set kích hoạt,0,2026-07-03 00:38:44
8352626,2026-06-17 16:58:30,Super 1,SYSTEM,11ztewoz vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,11ztewoz,,,,Set kích hoạt,0,2026-07-03 00:38:44
8352038,2026-06-17 16:37:18,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:44
8351899,2026-06-17 16:33:06,Super 1,SYSTEM,b0dayc0n vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,b0dayc0n,,,,Set kích hoạt,0,2026-07-03 00:38:44
8351784,2026-06-17 16:29:41,Super 1,SYSTEM,hoanghme99 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoanghme99,,,,Set kích hoạt,0,2026-07-03 00:38:44
8351602,2026-06-17 16:22:43,Super 1,SYSTEM,[HT] hanshos2 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt Gohan,,,,,Set kích hoạt Gohan,0,2026-07-03 00:38:44
8347684,2026-06-17 14:09:56,Super 1,SYSTEM,bachlien vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,bachlien,,,,Set kích hoạt,0,2026-07-03 00:38:44
8347243,2026-06-17 13:56:06,Super 1,SYSTEM,cbronappano1 vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,cbronappano1,,,,Set kích hoạt,0,2026-07-03 00:38:44
8347170,2026-06-17 13:53:56,Super 1,SYSTEM,kakapote vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,kakapote,,,,Set kích hoạt,0,2026-07-03 00:38:44
8346979,2026-06-17 13:47:32,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoangpzvm,,,,Set kích hoạt,0,2026-07-03 00:38:45
8346904,2026-06-17 13:47:32,Super 1,SYSTEM,hoangpzvm vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,hoangpzvm,,,,Set kích hoạt,0,2026-07-03 00:38:45
8346777,2026-06-17 13:44:07,Super 1,SYSTEM,s1brolysuper vừa đánh quái may mắn nhận được 1 trang bị Set kích hoạt,s1brolysuper,,,,Set kích hoạt,0,2026-07-03 00:38:45
